datetime,tempmax,tempmin,temp,precip,precipprob,precipcover,preciptype,snow,snowdepth,description,stations,source
2010-03-02,26,17,21.4,27.9,100,50,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-03-03,24,20,21.8,0,0,0,,0,0,Partly cloudy throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-03-04,24,15.5,20.5,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-03-05,24,16.1,20.2,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-03-06,23,17.4,20.5,0,0,0,,0,0,Partly cloudy throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-03-07,25,17.4,21.2,0,0,0,,0,0,Partly cloudy throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-03-08,27,17,21.6,0,0,0,,0,0,Clearing in the afternoon.,"41216099999,41217099999,OMAD,OMAA",obs
2010-03-09,28.9,17.8,21.9,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-03-10,29.1,19,22.9,0,0,0,,0,0,Clearing in the afternoon.,"41216099999,41217099999,OMAD,OMAA",obs
2010-03-11,30.9,17,22.5,0,0,0,,0,0,Clearing in the afternoon.,"41216099999,41217099999,OMAD,OMAA",obs
2010-03-12,30.9,15.3,22.5,0,0,0,,0,0,Clearing in the afternoon.,"41216099999,41217099999,OMAD,OMAA",obs
2010-03-13,30.9,18.1,23.9,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-03-14,32.1,17.3,24.4,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-03-15,33.1,17.3,24.8,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-03-16,32,17.1,24.6,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-03-17,33.1,17.3,24.7,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-03-18,38,18.3,26.7,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-03-19,37,22.1,28.8,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-03-20,32.9,21.1,26.5,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-03-21,30.9,19.3,24.8,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-03-22,28,22,24.5,0,0,0,,0,0,Clearing in the afternoon.,"41216099999,41217099999,OMAD,OMAA",obs
2010-03-23,28,22,24.5,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-03-24,27.9,21,24.2,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-03-25,32.9,20.3,25.4,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-03-26,35.7,20.2,27.4,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-03-27,40.9,24.9,32.8,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-03-28,34.4,24.3,29,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-03-29,32.9,24.1,27.2,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-03-30,30.1,22.2,26.2,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-03-31,32.9,21.1,26.7,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-04-01,32,22.3,27,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-04-02,28.1,22.8,25.3,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-04-03,31.1,19.3,25.3,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-04-04,29.1,18.4,24.4,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-04-05,33.9,20.1,25.4,0,0,0,,0,0,Partly cloudy throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-04-06,35,19.2,26.6,0,0,0,,0,0,Partly cloudy throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-04-07,34.7,22.1,27.7,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-04-08,38.7,22.2,29.7,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-04-09,41.9,27.1,32.3,0,0,0,,0,0,Partly cloudy throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-04-10,37.4,26.1,30.3,0,0,0,,0,0,Partly cloudy throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-04-11,34,22.5,28.2,0,0,0,,0,0,Partly cloudy throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-04-12,31.9,22.1,26.7,0,0,0,,0,0,Partly cloudy throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-04-13,33.9,22.9,28.4,0,0,0,,0,0,Partly cloudy throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-04-14,34.1,26.3,29.9,0.1,100,4.17,rain,0,0,Partly cloudy throughout the day with morning rain.,"41216099999,41217099999,OMAD,OMAA",obs
2010-04-15,34.7,24.1,29.4,0,0,0,,0,0,Partly cloudy throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-04-16,34.1,25.3,28.6,0,0,0,,0,0,Partly cloudy throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-04-17,34.7,25,28.7,0,0,0,,0,0,Partly cloudy throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-04-18,38.7,23.1,31,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-04-19,32,26.1,28.9,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-04-20,31.1,25.9,27.9,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-04-21,31.1,21.4,26.6,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-04-22,36.9,21.5,28.9,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-04-23,40,25.1,31.3,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-04-24,38.7,27,31.1,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-04-25,31.9,26.1,28.7,0.1,100,4.17,rain,0,0,Partly cloudy throughout the day with morning rain.,"41216099999,41217099999,OMAD,OMAA",obs
2010-04-26,31,24,27.4,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-04-27,32,23,27.6,0,0,0,,0,0,Becoming cloudy in the afternoon.,"41216099999,41217099999,OMAD,OMAA",obs
2010-04-28,35.9,23.3,29.1,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-04-29,39.7,25,31.6,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-04-30,41.1,27.1,33.2,0,0,0,,0,0,Partly cloudy throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-05-01,38,28.1,32.6,0,0,0,,0,0,Partly cloudy throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-05-02,42.6,28.1,33.7,0,0,0,,0,0,Partly cloudy throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-05-03,34.9,28.1,31.9,0,0,0,,0,0,Partly cloudy throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-05-04,34.1,27.8,30,0,0,0,,0,0,Partly cloudy throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-05-05,31.9,26.1,28.4,0,0,0,,0,0,Partly cloudy throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-05-06,33.8,25.4,29.3,0,0,0,,0,0,Partly cloudy throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-05-07,34,23.4,29.1,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-05-08,37,23.1,29.9,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-05-09,37.9,24.3,30.8,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-05-10,38.1,24.3,31.3,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-05-11,41.9,24.1,32.8,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-05-12,41,28.1,34.4,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-05-13,40,27.1,33.2,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-05-14,41,25.3,32.2,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-05-15,38.9,30.1,33.7,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-05-16,38.7,28.1,33.3,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-05-17,37.9,28,32.8,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-05-18,37.3,26,31.2,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-05-19,40.9,26.1,32.3,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-05-20,41.9,27.1,33.2,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-05-21,42.2,27,33.5,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-05-22,39.9,25.3,32.9,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-05-23,39,27.5,33.3,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-05-24,39.2,25.4,31.9,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-05-25,38.7,26.1,32,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-05-26,38,26.4,32.2,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-05-27,37,24.8,30.7,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-05-28,41.5,27,31.9,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-05-29,44.9,28.1,35.2,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-05-30,43.9,28.3,35.5,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-05-31,41.7,27.4,34.1,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-06-01,43.8,27.1,34.1,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-06-02,38,28.3,33,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-06-03,41.2,29.1,35.3,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA,remote",obs
2010-06-04,39.2,31,34,0,0,0,,0,0,Partly cloudy throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-06-05,38,30,33.5,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-06-06,40.7,26.3,33.5,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-06-07,40.9,27.3,33.6,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-06-08,38,27.1,32.6,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-06-09,38,30,33.2,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-06-10,40.9,24.6,32.9,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA,remote",obs
2010-06-11,43.6,28.4,35.4,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-06-12,42.3,32,36,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-06-13,43.1,29,34.6,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-06-14,45.7,28.9,35.5,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-06-15,45.4,29.3,37.2,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-06-16,47,30.3,38.3,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-06-17,46,34,39.5,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-06-18,46.9,33.1,39.3,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-06-19,45,34.3,38.7,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-06-20,42.9,33.1,37.3,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-06-21,44.1,31,37.1,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-06-22,40.9,30.9,35.6,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-06-23,40.2,31.1,35.4,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-06-24,38,27.1,32.8,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-06-25,37.1,28.3,33.4,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-06-26,35.9,31.1,33.2,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-06-27,37.9,30,33.2,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-06-28,39,30.1,34,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-06-29,38.9,29.3,33.7,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-06-30,38,30.1,33.8,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-07-01,38.1,28.4,33.7,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-07-02,39.1,28.1,33.4,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-07-03,40.1,28.3,33.6,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-07-04,40.6,28.1,33.4,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-07-05,42,31.7,35.6,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-07-06,43.9,30.1,35.8,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-07-07,45.3,30.3,37.9,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-07-08,43.6,34.1,38.3,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-07-09,39.7,32,34.5,0,0,0,,0,0,Partly cloudy throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-07-10,41.8,31.2,35.8,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-07-11,43,33,37.1,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-07-12,44.1,34,38.4,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-07-13,45.7,33.1,39.1,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-07-14,47,37.1,41.1,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-07-15,46.1,36.1,40.5,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-07-16,42,34,38.3,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-07-17,42.7,29.4,34.9,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-07-18,44.6,31.3,36.5,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-07-19,42.1,33.1,36.4,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-07-20,39.9,32.1,35.1,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-07-21,40.6,32,35.4,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-07-22,41.3,33.1,36.3,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-07-23,38.9,32.1,34.9,0.1,100,4.17,rain,0,0,Clear conditions throughout the day with morning rain.,"41216099999,41217099999,OMAD,OMAA",obs
2010-07-24,42,34,36.3,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-07-25,39,32.1,35.1,0,0,0,,0,0,Clear conditions throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-07-26,38.1,30.4,34.3,0,0,0,,0,0,Partly cloudy throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
2010-07-27,39.8,32.2,35.4,0,0,0,,0,0,Partly cloudy throughout the day.,"41216099999,41217099999,OMAD,OMAA",obs
