name,datetime,tempmax,tempmin,temp,precip,precipprob,precipcover,preciptype,snow,snowdepth,description,stations,source
Baku City Circuit,2010-01-19,7,4.7,5.4,1.902,100,8.33,rain,0,0,Cloudy skies throughout the day with rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-01-20,6.1,4.7,5.5,0.065,100,4.17,rain,0,0,Cloudy skies throughout the day with morning rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-01-21,6,5,5.8,0.468,100,4.17,rain,0,0,Cloudy skies throughout the day with afternoon rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-01-22,7,2.9,5.2,0.345,100,12.5,rain,0,0,Cloudy skies throughout the day with rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-01-23,6,1.9,3.7,1.935,100,8.33,"rain,snow",0,0,Cloudy skies throughout the day with rain or snow clearing later.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-01-24,9,5.3,7.1,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-01-25,5,0,3.1,1.935,100,4.17,"rain,snow",0,0,Cloudy skies throughout the day with late afternoon rain or snow.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-01-26,0.2,-2,-0.9,5.736,100,8.33,"rain,snow",0,0,Cloudy skies throughout the day with rain or snow clearing later.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-01-27,0,-1.1,-0.8,0.019,100,4.17,"rain,snow",0.6,0,Cloudy skies throughout the day with late afternoon rain or snow.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-01-28,4,-7.2,-0.6,0.468,100,4.17,"rain,snow",3.9,1.9,Cloudy skies throughout the day with early morning snow or rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-01-29,3.9,-0.9,1.5,0,0,0,,0,2.7,Partly cloudy throughout the day.,"37864099999,UBBB,remote,37756099999",obs
Baku City Circuit,2010-01-30,9,1,4.8,0,0,0,,0,0.8,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-01-31,8,-1,4.2,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-02-01,9.8,2,4.9,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-02-02,8.4,4,5.9,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-02-03,8,4.7,6.4,0,0,0,,0,0,Cloudy skies throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-02-04,7,3.1,6.3,0.468,100,4.17,rain,0,0,Cloudy skies throughout the day with late afternoon rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-02-05,3,-2,-0.6,4.1,100,4.17,"rain,snow",14.3,0,Cloudy skies throughout the day with morning rain or snow.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-02-06,0,-3.1,-1.6,12,100,8.33,"rain,snow",1.5,0,Cloudy skies throughout the day with rain or snow clearing later.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-02-07,1,-1.2,0.1,0.468,100,4.17,"rain,snow",0.3,0,Cloudy skies throughout the day with morning rain or snow.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-02-08,4,-0.2,1.7,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-02-09,5,1.5,3,7.574,100,8.33,"rain,snow",0,0,Cloudy skies throughout the day with rain or snow clearing later.,"37864099999,UBBB,remote,37756099999",obs
Baku City Circuit,2010-02-10,4,1.9,3,0,0,0,,0,0,Cloudy skies throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-02-11,2,0.6,1.2,0,0,0,"rain,snow",0.8,0,Cloudy skies throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-02-12,1,-0.3,0.2,0.032,100,4.17,"rain,snow",0.4,0,Cloudy skies throughout the day with late afternoon rain or snow.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-02-13,2,-1,0.6,0.065,100,4.17,"rain,snow",2.6,1.5,Cloudy skies throughout the day with morning rain or snow.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-02-14,6,1,3.4,0,0,0,"rain,snow",0.4,2.7,Cloudy skies throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-02-15,6,2.9,4.4,0,0,0,,0,0.8,Cloudy skies throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-02-16,19,4.8,9.5,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,remote,37756099999",obs
Baku City Circuit,2010-02-17,10,6,8.4,0.117,100,8.33,rain,0,0,Cloudy skies throughout the day with rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-02-18,9,5.8,6.9,0,0,0,,0,0,Cloudy skies throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-02-19,9.1,5,6.8,0,0,0,,0,0,Cloudy skies throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-02-20,8,5,6.2,0,0,0,,0,0,Cloudy skies throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-02-21,8,5.8,7.1,0,0,0,,0,0,Cloudy skies throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-02-22,16,6,9.2,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-02-23,10,4.4,6.3,0.13,100,4.17,rain,0,0,Cloudy skies throughout the day with morning rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-02-24,6.3,4.6,5.5,0,0,0,,0,0,Cloudy skies throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-02-25,8,-0.6,4.8,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-02-26,5,4,4.6,0.5,100,4.17,rain,0,0,Cloudy skies throughout the day with late afternoon rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-02-27,10,4,7.1,0.468,100,4.17,rain,0,0,Cloudy skies throughout the day with early morning rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-02-28,12,5.7,8.5,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-03-01,9,5.5,7.3,0,0,0,,0,0,Cloudy skies throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-03-02,10,5.9,7.3,4.909,100,8.33,rain,0,0,Cloudy skies throughout the day with rain clearing later.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-03-03,11,5.3,8,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-03-04,9.2,6,8,0,0,0,,0,0,Cloudy skies throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-03-05,9,4,6.9,0.468,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-03-06,10.3,5.3,7.7,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-03-07,10.1,6,7.9,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-03-08,10,4.9,7.4,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-03-09,11,5,7,0,0,0,,0,0,Cloudy skies throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-03-10,9,5.7,7.1,0,0,0,,0,0,Cloudy skies throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-03-11,6,2,4.2,4.769,100,4.17,rain,0,0,Cloudy skies throughout the day with afternoon rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-03-12,11,5.9,7.7,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,remote,37756099999",obs
Baku City Circuit,2010-03-13,10,5,7.4,0,0,0,,0,0,Cloudy skies throughout the day.,"37864099999,UBBB,remote,37756099999",obs
Baku City Circuit,2010-03-14,11,6,7.9,0,0,0,,0,0,Cloudy skies throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-03-15,10,5.8,7.6,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-03-16,7,4.9,5.8,0.065,100,4.17,rain,0,0,Cloudy skies throughout the day with late afternoon rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-03-17,6,3.2,4.9,1.935,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-03-18,7,0.8,4.4,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-03-19,7,-0.1,3.5,8.622,100,8.33,"rain,snow",1.5,0,Partly cloudy throughout the day with rain or snow clearing later.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-03-20,9,0.4,5.4,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-03-21,11,3,7.2,0,0,0,,0,0,Clear conditions throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-03-22,11,4.8,7.9,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-03-23,12,6,8.9,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-03-24,13,6.5,9.4,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-03-25,15,6.7,9.4,0,0,0,,0,0,Clearing in the afternoon.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-03-26,9,5,7.4,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-03-27,10.2,3.2,7.2,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-03-28,11.1,5.6,8.7,0.052,100,4.17,rain,0,0,Cloudy skies throughout the day with morning rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-03-29,12.3,6.9,10,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-03-30,11,7,9.5,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-03-31,11,6,8.6,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-04-01,12.7,7,9.6,1.883,100,4.17,rain,0,0,Partly cloudy throughout the day with morning rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-04-02,16.9,5.6,10.8,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-04-03,17,8,12,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-04-04,12.3,6.6,9.5,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-04-05,14,7,10,13.461,100,12.5,rain,0,0,Partly cloudy throughout the day with rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-04-06,15,7,11.1,0,0,0,,0,0,Clear conditions throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-04-07,14,7,10.6,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-04-08,16.7,9.3,12.5,0.26,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-04-09,13.4,8.1,10.6,0.162,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-04-10,11,7.6,9.3,0.065,100,4.17,rain,0,0,Cloudy skies throughout the day with late afternoon rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-04-11,14.1,7.3,11.1,0.032,100,4.17,rain,0,0,Partly cloudy throughout the day with morning rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-04-12,14,8.5,11.3,0,0,0,,0,0,Cloudy skies throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-04-13,13,9,10.8,0.032,100,4.17,rain,0,0,Cloudy skies throughout the day with morning rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-04-14,14,9.5,11.3,0.195,100,8.33,rain,0,0,Cloudy skies throughout the day with rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-04-15,15,8,12,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-04-16,16,9,12,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-04-17,16,9.9,12.5,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-04-18,20.7,9.9,14.6,0,0,0,,0,0,Cloudy skies throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-04-19,14,10.7,12.4,0.032,100,4.17,rain,0,0,Cloudy skies throughout the day with late afternoon rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-04-20,18,9,13.1,0.032,100,4.17,rain,0,0,Partly cloudy throughout the day with morning rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-04-21,16.3,9.8,13.2,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-04-22,20,11.6,14.8,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-04-23,15.6,11.7,13.4,0.773,100,8.33,rain,0,0,Cloudy skies throughout the day with rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-04-24,13,10.7,11.7,1.144,100,4.17,rain,0,0,Cloudy skies throughout the day with morning rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-04-25,16,10.1,12.5,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,remote,37756099999",obs
Baku City Circuit,2010-04-26,17.2,11.2,14.1,0,0,0,,0,0,Becoming cloudy in the afternoon.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-04-27,17.4,9.5,12.5,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-04-28,11,7.9,9.5,3.136,100,8.33,rain,0,0,Cloudy skies throughout the day with rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-04-29,11,6.9,9,0.052,100,4.17,rain,0,0,Cloudy skies throughout the day with late afternoon rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-04-30,15,8.6,10.6,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-05-01,13,9,10.8,0.195,100,4.17,rain,0,0,Cloudy skies throughout the day with late afternoon rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-05-02,13,7,10.3,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-05-03,12,9.7,10.8,10.037,100,8.33,rain,0,0,Cloudy skies throughout the day with rain clearing later.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-05-04,15,11,13,0.13,100,4.17,rain,0,0,Cloudy skies throughout the day with morning rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-05-05,19,9.9,13.1,0,0,0,,0,0,Cloudy skies throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-05-06,21,11.9,15.8,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,remote,37756099999",obs
Baku City Circuit,2010-05-07,23.1,12,17,0.052,100,4.17,rain,0,0,Partly cloudy throughout the day with morning rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-05-08,21,13,16.3,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-05-09,21,13,16.7,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-05-10,21.8,14.8,17.8,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-05-11,20.8,14.1,17.2,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,remote,37756099999",obs
Baku City Circuit,2010-05-12,24,15,19.1,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-05-13,24,15.5,19.2,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-05-14,25.6,14,19.5,0,0,0,,0,0,Clearing in the afternoon.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-05-15,24.1,16,20.4,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37851099999,37756099999",obs
Baku City Circuit,2010-05-16,26,16,20.5,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-05-17,25,18.5,21.2,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-05-18,22.1,16.5,19.8,0,0,0,,0,0,Clearing in the afternoon.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-05-19,24,15,18.4,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-05-20,22.5,16,19.2,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-05-21,26.1,16.2,20.5,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-05-22,23,15.3,19.2,0.663,100,8.33,rain,0,0,Partly cloudy throughout the day with rain clearing later.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-05-23,25,18.5,21.3,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-05-24,28.1,17,20.3,0,0,0,,0,0,Clearing in the afternoon.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-05-25,23.4,16,19.8,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-05-26,26,16.3,21.2,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-05-27,25.9,19,22,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-05-28,29.6,17,23.1,0,0,0,,0,0,Clearing in the afternoon.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-05-29,23,17,20,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-05-30,24,18.8,21.2,0.13,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-05-31,26.1,17,21.6,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-06-01,29,17,22.9,0,0,0,,0,0,Clear conditions throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-06-02,27,18,23.1,0,0,0,,0,0,Clear conditions throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-06-03,29,18.7,24.2,0,0,0,,0,0,Clear conditions throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-06-04,33,20.4,25.5,0,0,0,,0,0,Clear conditions throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-06-05,35,19,28.1,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-06-06,30,19,24.6,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-06-07,33,18.9,25.2,9.738,100,4.17,rain,0,0,Partly cloudy throughout the day with afternoon rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-06-08,29,20,23.5,0,0,0,,0,0,Clearing in the afternoon.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-06-09,29,22,25.1,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-06-10,33.2,19.9,27.2,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-06-11,33,22,28.2,0,0,0,,0,0,Clear conditions throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-06-12,31,21,26.2,0,0,0,,0,0,Clear conditions throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-06-13,35,21.5,27.8,0,0,0,,0,0,Clear conditions throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-06-14,36,22,28.4,0,0,0,,0,0,Clear conditions throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-06-15,35.3,22.5,28.5,0,0,0,,0,0,Clear conditions throughout the day.,"37864099999,UBBB,remote,37756099999",obs
Baku City Circuit,2010-06-16,32.5,22,27.5,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-06-17,32,24.9,27.8,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-06-18,30,23.1,26.1,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-06-19,29,24.2,26.2,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-06-20,31,24,27.1,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-06-21,33,24,28.2,0,0,0,,0,0,Becoming cloudy in the afternoon.,"37864099999,UBBB,remote,37756099999",obs
Baku City Circuit,2010-06-22,28.1,23.2,26,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-06-23,31,22.5,26.3,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-06-24,32.2,23.4,27.5,0,0,0,,0,0,Partly cloudy throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-06-25,30,23.3,26.3,0.195,100,4.17,rain,0,0,Partly cloudy throughout the day with morning rain.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-06-26,31,21.8,26,0,0,0,,0,0,Clear conditions throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-06-27,35,21,27.5,0,0,0,,0,0,Clear conditions throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-06-28,33,23,27.8,0,0,0,,0,0,Clear conditions throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-06-29,35,22.8,28.8,0,0,0,,0,0,Clear conditions throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-06-30,36,24.9,30.1,0,0,0,,0,0,Clear conditions throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-07-01,30,24.8,27.2,0,0,0,,0,0,Clear conditions throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-07-02,32,25,28,0,0,0,,0,0,Clear conditions throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-07-03,32,25.4,28.1,0,0,0,,0,0,Clear conditions throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-07-04,34,22.5,28,0,0,0,,0,0,Clear conditions throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-07-05,36,22.5,29,0,0,0,,0,0,Clear conditions throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-07-06,36,23,29.1,0,0,0,,0,0,Clear conditions throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-07-07,32,26.5,28.9,0,0,0,,0,0,Clear conditions throughout the day.,"37864099999,UBBB,37756099999",obs
Baku City Circuit,2010-07-08,33,26.1,29.1,0,0,0,,0,0,Clear conditions throughout the day.,"37864099999,UBBB,37756099999",obs
