name,datetime,tempmax,tempmin,temp,precip,precipprob,precipcover,preciptype,snow,snowdepth,description,stations,source
"Shanghai, China",2010-01-17,10.7,2.8,6.7,0,0,0,,0,0,Clear conditions throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-01-18,14.5,5.5,9.6,0,0,0,,0,0,Clear conditions throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-01-19,18.8,9.7,14.2,0.3,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-01-20,20.9,8.6,15.8,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-01-21,7,2,3.6,1.3,100,8.33,rain,0,0,Cloudy skies throughout the day with rain clearing later.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-01-22,4,0.2,2,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-01-23,6,1,3.2,0,0,0,,0,0,Clearing in the afternoon.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-01-24,8.9,1.3,5.5,0.6,100,8.33,rain,0,0,Becoming cloudy in the afternoon with late afternoon rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-01-25,8.8,1.9,5.7,2,100,4.17,rain,0,0,Clearing in the afternoon with early morning rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-01-26,8.7,0,4.3,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-01-27,9.2,7,8.7,9.9,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-01-28,10.7,5,7.8,0,0,0,,0,0,Clearing in the afternoon.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-01-29,11.7,3.2,7.6,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-01-30,13.2,8.7,10.7,0.7,100,12.5,rain,0,0,Partly cloudy throughout the day with morning rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-01-31,10,7.8,9,12.9,100,12.5,rain,0,0,Cloudy skies throughout the day with rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-02-01,8,4.9,6.9,9.9,100,8.33,rain,0,0,Partly cloudy throughout the day with rain clearing later.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-02-02,7,4,5.3,4.1,100,4.17,rain,0,0,Cloudy skies throughout the day with late afternoon rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-02-03,8,5,6.2,0.5,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-02-04,8.1,5.9,6.9,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-02-05,9,6.9,8,0,0,0,,0,0,Cloudy skies throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-02-06,8.8,7,7.8,2,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-02-07,10.8,7,9.5,1.3,100,8.33,rain,0,0,Cloudy skies throughout the day with rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-02-08,17.4,9,12.2,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-02-09,21.3,10.8,15.4,5.1,100,20.83,rain,0,0,Clearing in the afternoon with rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-02-10,13.5,6.2,8.9,10.4,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-02-11,7.2,0,3,22.4,100,16.67,"rain,snow",0,0,Cloudy skies throughout the day with rain or snow.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-02-12,1.2,-2,-0.6,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-02-13,3.7,-2.8,0.6,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-02-14,5,0.2,3,13,100,16.67,"rain,snow",0,0,Cloudy skies throughout the day with rain or snow.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-02-15,5,2,3.7,1,100,4.17,rain,0,0,Cloudy skies throughout the day with morning rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-02-16,4.2,0,1.9,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-02-17,6.3,0.2,3.2,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-02-18,6.1,1,3.5,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-02-19,10,-0.6,4.9,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-02-20,13,1.9,7.5,0,0,0,,0,0,Clear conditions throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-02-21,17.8,3.8,10.6,0,0,0,,0,0,Clear conditions throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-02-22,18.6,8.5,12.9,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-02-23,16.6,9.5,12.3,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-02-24,21.5,10.7,15.9,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-02-25,19.9,8.9,16.1,9.1,100,8.33,rain,0,0,Clearing in the afternoon with rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-02-26,9,7.8,8.3,2.3,100,8.33,rain,0,0,Cloudy skies throughout the day with rain clearing later.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-02-27,10,7.2,8.5,2.3,100,8.33,rain,0,0,Cloudy skies throughout the day with rain in the morning and afternoon.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-02-28,13.6,8.8,10.6,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-03-01,14.2,5,8.4,3,100,8.33,rain,0,0,Partly cloudy throughout the day with rain clearing later.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-03-02,7,5,5.8,1.3,100,8.33,rain,0,0,Cloudy skies throughout the day with rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-03-03,8,5.2,6.9,44.9,100,16.67,rain,0,0,Cloudy skies throughout the day with rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-03-04,8,7,7.4,4.1,100,4.17,rain,0,0,Cloudy skies throughout the day with early morning rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-03-05,8,6,7.3,18.1,100,8.33,rain,0,0,Cloudy skies throughout the day with rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-03-06,7.8,3.2,5.1,27.1,100,16.67,rain,0,0,Cloudy skies throughout the day with rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-03-07,6,2.2,4.1,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-03-08,7,4.2,5.5,7.7,100,12.5,rain,0,0,Cloudy skies throughout the day with rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-03-09,4.2,-1.8,1.4,11.9,100,8.33,"rain,snow",0,0,Partly cloudy throughout the day with rain or snow clearing later.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-03-10,6,-2,1.7,0.3,100,4.17,"rain,snow",0,0,Clear conditions throughout the day with morning rain or snow.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-03-11,12.7,1.2,7.1,0,0,0,,0,0,Clear conditions throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-03-12,22.7,6.8,14.6,0,0,0,,0,0,Clear conditions throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-03-13,12.6,9.7,10.8,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-03-14,16.9,9.8,14.4,7.4,100,8.33,rain,0,0,Cloudy skies throughout the day with rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-03-15,15,7.2,10,13.5,100,12.5,rain,0,0,Partly cloudy throughout the day with rain clearing later.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-03-16,13.3,5.8,8.6,0,0,0,,0,0,Clear conditions throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-03-17,15.7,6.3,10.7,0,0,0,,0,0,Clear conditions throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-03-18,11.5,5.8,8.2,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-03-19,23.5,7.8,15.4,0,0,0,,0,0,Clear conditions throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-03-20,20.8,14.2,17.5,0.1,100,4.17,rain,0,0,Partly cloudy throughout the day with afternoon rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-03-21,14,7.8,10.7,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-03-22,19.8,9,14,0.3,100,8.33,rain,0,0,Partly cloudy throughout the day with rain in the morning and afternoon.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-03-23,11.8,8,9.5,3.5,100,8.33,rain,0,0,Cloudy skies throughout the day with rain in the morning and afternoon.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-03-24,8,5.4,7.2,22.9,100,16.67,rain,0,0,Cloudy skies throughout the day with a chance of rain throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-03-25,14,5,8.7,6.1,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-03-26,12.1,3,7.5,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-03-27,12.7,6.5,9.3,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-03-28,17.3,6.6,11.7,0,0,0,,0,0,Clear conditions throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-03-29,14.5,8.4,11,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-03-30,14,10,11.9,2,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-03-31,18.8,12.8,15.4,3.3,100,8.33,rain,0,0,Partly cloudy throughout the day with rain clearing later.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-04-01,15.2,8.7,12,14.8,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-04-02,13.7,7,10,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-04-03,14.8,6.8,11.1,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-04-04,13.6,9.8,11.4,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-04-05,19.8,10,14,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-04-06,14.8,8.9,12,0.1,100,4.17,rain,0,0,Cloudy skies throughout the day with late afternoon rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-04-07,12.8,8,9.9,0.3,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-04-08,11.2,8,9.7,0.5,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-04-09,13,9.9,11.1,5.4,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-04-10,17.1,9.8,12.6,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-04-11,13,11,11.9,25.2,100,8.33,rain,0,0,Cloudy skies throughout the day with rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-04-12,16,10.8,12.7,4.1,100,4.17,rain,0,0,Cloudy skies throughout the day with early morning rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-04-13,11,8,9.2,3.8,100,8.33,rain,0,0,Partly cloudy throughout the day with early morning rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-04-14,9,5,7,6.1,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-04-15,8.1,5.3,7.2,0.8,100,16.67,rain,0,0,Partly cloudy throughout the day with rain clearing later.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-04-16,14.3,6.2,9.7,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-04-17,18.6,7.8,12.9,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-04-18,21,13,16.7,1,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-04-19,20,15.8,17.9,8.1,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-04-20,17.8,13.8,15.8,8.1,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-04-21,21.3,13.8,16.4,8.1,100,12.5,rain,0,0,Partly cloudy throughout the day with rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-04-22,14,11.2,12.7,8.9,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-04-23,19.5,10.6,14.8,0,0,0,,0,0,Clear conditions throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-04-24,18.8,8.4,14.5,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-04-25,17.8,10.8,14.2,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-04-26,17.2,13.8,15,2,100,4.17,rain,0,0,Partly cloudy throughout the day with afternoon rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-04-27,20,13.8,16.4,0,0,0,,0,0,Clear conditions throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-04-28,19.7,12,15.9,0,0,0,,0,0,Clear conditions throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-04-29,20.6,9,14.9,0,0,0,,0,0,Clear conditions throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-04-30,24.5,12,18.3,0,0,0,,0,0,Clear conditions throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-05-01,26.1,14.8,20,0,0,0,,0,0,Clear conditions throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-05-02,29.9,16.5,22.8,0,0,0,,0,0,Clear conditions throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-05-03,29.8,19.8,23.6,0,0,0,,0,0,Clear conditions throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-05-04,27.7,19.9,22.6,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999,remote",obs
"Shanghai, China",2010-05-05,24,19.8,21.6,2.3,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-05-06,27.9,15.8,21.6,6.9,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-05-07,23.5,13.5,18.6,1,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-05-08,19.7,15.7,17.4,1.9,100,20.83,rain,0,0,Partly cloudy throughout the day with rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-05-09,16.1,14.1,15.4,2.8,100,12.5,rain,0,0,Cloudy skies throughout the day with rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-05-10,21.7,14.2,17.9,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-05-11,24.8,15,20.1,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-05-12,24.6,15.5,20.3,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-05-13,19.7,16.8,18.2,0.7,100,12.5,rain,0,0,Partly cloudy throughout the day with afternoon rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-05-14,18,16,17.2,1.1,100,12.5,rain,0,0,Partly cloudy throughout the day with rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-05-15,23.6,17,19.8,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-05-16,23.1,19.7,20.9,0.4,100,4.17,rain,0,0,Partly cloudy throughout the day with morning rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-05-17,24.8,18.9,21.6,1.7,100,25,rain,0,0,Partly cloudy throughout the day with rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-05-18,25.8,20.8,23,5.8,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-05-19,26.2,19.1,22.6,14.9,100,8.33,rain,0,0,Partly cloudy throughout the day with rain clearing later.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-05-20,23,20.2,21.9,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-05-21,24.4,19.8,21.2,0.4,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-05-22,23.5,18.1,21,24.9,100,12.5,rain,0,0,Cloudy skies throughout the day with a chance of rain throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-05-23,21.1,16.7,18.5,0.5,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-05-24,29.8,16.2,23.5,0,0,0,,0,0,Clear conditions throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-05-25,29.8,20,24.7,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-05-26,27.5,19.1,23.7,0,0,0,,0,0,Cloudy skies throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-05-27,27.3,19.8,22.8,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-05-28,20,18.7,19.1,3.8,100,12.5,rain,0,0,Cloudy skies throughout the day with rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-05-29,22.7,17.8,19.9,0.3,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-05-30,25.1,15.7,20.3,0,0,0,,0,0,Clear conditions throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-05-31,24.3,17.8,20.5,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,remote,58362099999",obs
"Shanghai, China",2010-06-01,22.8,17.8,20.2,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-06-02,24.3,18,20.6,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-06-03,23.8,18.2,21.2,0.6,100,20.83,rain,0,0,Partly cloudy throughout the day with rain in the morning and afternoon.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-06-04,23.5,19.8,21.5,1.8,100,16.67,rain,0,0,Partly cloudy throughout the day with rain in the morning and afternoon.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-06-05,26.6,19.5,22.6,0,0,0,,0,0,Partly cloudy throughout the day.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
"Shanghai, China",2010-06-06,27.5,19,23.1,0,0,0,,0,0,Clearing in the afternoon.,"58367099999,ZSSS,58321199999,ZSPD,58362099999",obs
