name,datetime,tempmax,tempmin,temp,precip,precipprob,precipcover,preciptype,snow,snowdepth,description,stations,source
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-01-29,-12.9,-19.9,-17.1,1.878,100,20.83,snow,0,2.1,Becoming cloudy in the afternoon with snow clearing later.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-01-30,-14.9,-21.1,-18.1,0.003,100,4.17,snow,0.5,2.4,Partly cloudy throughout the day with early morning snow.,"71627094792,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-01-31,-5.1,-15.9,-10.5,1.073,100,8.33,snow,0,2.6,Partly cloudy throughout the day with afternoon snow.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-02-01,-5,-13.9,-9.7,0.012,100,8.33,snow,0.1,2.7,Becoming cloudy in the afternoon with snow.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-02-02,-10,-15.1,-12.6,0.003,100,4.17,snow,0,2.7,Partly cloudy throughout the day with late afternoon snow.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-02-03,-5,-14.1,-9.6,0,0,0,,0,2.7,Partly cloudy throughout the day.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-02-04,-6.9,-13,-9,0.02,100,8.33,snow,0.3,3,Partly cloudy throughout the day with early morning snow.,"71627094792,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-02-05,-5,-11.2,-8,0,0,0,,0,3,Clearing in the afternoon.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-02-06,-8.1,-13.2,-10.9,0,0,0,,0,2.5,Partly cloudy throughout the day.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-02-07,-3,-12,-7.7,0,0,0,,0,2.3,Partly cloudy throughout the day.,"71627094792,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-02-08,-6,-10.2,-7.7,0.003,100,4.17,snow,0.7,2.8,Partly cloudy throughout the day with early morning snow.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-02-09,-3.1,-8.9,-6.2,0,0,0,snow,0.1,3,Clearing in the afternoon.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-02-10,-1,-7.1,-4,0,0,0,,0,2.7,Partly cloudy throughout the day.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-02-11,-2.1,-8,-4.9,0,0,0,,0,2.3,Becoming cloudy in the afternoon.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-02-12,-7,-12.9,-9.4,0,0,0,,0,1.7,Partly cloudy throughout the day.,"71627094792,CWVQ,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-02-13,-5,-8.9,-7.1,0,0,0,,0,1.4,Partly cloudy throughout the day.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-02-14,-3,-5.9,-4.2,0,0,0,snow,0.6,1.8,Cloudy skies throughout the day.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-02-15,-1.1,-6.1,-4,0.921,100,12.5,"rain,snow",0,2,Cloudy skies throughout the day with rain or snow.,"71627094792,71377099999,71371099999,CWIZ,71612099999,CWTA,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-02-16,-0.9,-4.1,-2,0,0,0,snow,0.7,2.3,Cloudy skies throughout the day.,"71627094792,CWVQ,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-02-17,-0.1,-3,-1.9,0.005,100,4.17,"rain,snow",0,2.5,Cloudy skies throughout the day with late afternoon rain or snow.,"71627094792,CWVQ,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-02-18,1.9,-3,-0.1,1.328,100,16.67,"rain,snow",0.8,2.3,Cloudy skies throughout the day with rain or snow.,"71627094792,CWVQ,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-02-19,-0.8,-5.2,-2.7,6.229,100,33.33,snow,1.6,3.2,Cloudy skies throughout the day with a chance of snow throughout the day.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-02-20,1,-2.9,-1.1,3.838,100,25,"rain,snow",0.6,3.5,Cloudy skies throughout the day with rain or snow.,"71627094792,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-02-21,-1,-6,-3.2,0.945,100,16.67,snow,0.6,4,Partly cloudy throughout the day with snow clearing later.,"71627094792,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-02-22,0.9,-5.1,-2.8,0,0,0,,0,4,Partly cloudy throughout the day.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-02-23,3,-2.3,0.7,5.028,100,37.5,"rain,snow",0.6,3.6,Cloudy skies throughout the day with rain or snow.,"71627094792,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-02-24,1.1,0,0.8,18.195,100,83.33,"rain,snow",1,4.3,Cloudy skies throughout the day with a chance of rain or snow throughout the day.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-02-25,2,0.1,1,10.555,100,54.17,"rain,snow",1.1,4.9,Cloudy skies throughout the day with a chance of rain or snow throughout the day.,"71627094792,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-02-26,3.9,0,1.6,1.111,100,8.33,"rain,snow",0.2,3.7,Partly cloudy throughout the day with rain or snow.,"71627094792,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-02-27,4.9,0.1,1.9,3.058,100,20.83,"rain,snow",1.4,3.3,Cloudy skies throughout the day with rain or snow.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-02-28,2.9,0,1.4,0.975,100,16.67,"rain,snow",0.8,3.6,Cloudy skies throughout the day with rain or snow.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-03-01,6,1.9,3.7,0,0,0,,0,3.3,Cloudy skies throughout the day.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-03-02,4.9,0,2.2,0,0,0,"rain,snow",0.1,2.9,Partly cloudy throughout the day.,"71627094792,CWVQ,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-03-03,2,-3.1,-0.3,0,0,0,,0,2.7,Clearing in the afternoon.,"71627094792,CWVQ,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-03-04,4,-2.2,0.8,0,0,0,,0,1.9,Clear conditions throughout the day.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-03-05,3.9,-3.9,-0.6,0,0,0,snow,0,1.4,Clear conditions throughout the day.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-03-06,7.8,-2.2,2.6,0,0,0,"rain,snow",0.7,1.8,Clear conditions throughout the day.,"71627094792,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-03-07,8,-1,3.5,0,0,0,rain,0.4,2.2,Clear conditions throughout the day.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-03-08,9.1,1.8,5.1,0,0,0,,0,2,Clearing in the afternoon.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-03-09,4,-1.9,1,0,0,0,,0,1.7,Clear conditions throughout the day.,"71627094792,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-03-10,6,-3.2,1.7,0,0,0,,0,1.3,Clear conditions throughout the day.,"71627094792,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-03-11,7.1,-1.2,3.3,0,0,0,,0,0.7,Clear conditions throughout the day.,"71627094792,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-03-12,7.1,-1.1,3.2,0,0,0,,0,0.6,Becoming cloudy in the afternoon.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-03-13,11.1,-0.1,5.4,0,0,0,,0,0.5,Partly cloudy throughout the day.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-03-14,5,1,3,13.791,100,66.67,"rain,snow",0.3,0.6,Cloudy skies throughout the day with rain or snow.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-03-15,10,1.9,5.7,1.482,100,8.33,rain,0,0.6,Partly cloudy throughout the day with early morning rain.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-03-16,14,1.7,7.9,0,0,0,,0,0.5,Clear conditions throughout the day.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-03-17,14,2.8,9.2,0,0,0,,0,0.4,Clear conditions throughout the day.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-03-18,13,6,9.2,0,0,0,,0,0.3,Partly cloudy throughout the day.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-03-19,15,2.8,9.4,0,0,0,,0,0.2,Partly cloudy throughout the day.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-03-20,12,3,7.4,0,0,0,,0,0.1,Cloudy skies throughout the day.,"71627094792,CWVQ,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-03-21,2,-1,0.8,1.636,100,29.17,"rain,snow",0.2,0.1,Cloudy skies throughout the day with rain or snow.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-03-22,6,0.8,3.3,1.134,100,12.5,"rain,snow",0,0.1,Cloudy skies throughout the day with a chance of rain or snow throughout the day.,"71627094792,71377099999,71371099999,CWIZ,71612099999,CWTA,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-03-23,4.9,-0.9,1,13.003,100,66.67,"rain,snow",1.5,0.1,Cloudy skies throughout the day with a chance of rain or snow throughout the day.,"71627094792,71377099999,71371099999,CWIZ,71612099999,CWTA,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-03-24,10.1,-1,3.9,5.214,100,25,"rain,snow",0.5,0.2,Partly cloudy throughout the day with a chance of rain or snow throughout the day.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-03-25,13.8,0,6.8,0.917,100,8.33,rain,0,0.1,Partly cloudy throughout the day with rain.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-03-26,-2,-10.2,-6,0,0,0,,0,0.1,Partly cloudy throughout the day.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-03-27,0,-9.1,-4,0,0,0,,0,0.1,Becoming cloudy in the afternoon.,"71627094792,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-03-28,7,-1.1,3,0.699,100,4.17,rain,0,0.1,Partly cloudy throughout the day with late afternoon rain.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-03-29,5.1,3,4.3,23.375,100,66.67,rain,0.5,0.1,Cloudy skies throughout the day with a chance of rain or snow throughout the day.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-03-30,6,0.9,3.4,0.011,100,8.33,rain,0,0.1,Becoming cloudy in the afternoon with rain in the morning and afternoon.,"71627094792,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-03-31,11,3,6.6,0.991,100,20.83,rain,0,0.1,Partly cloudy throughout the day with a chance of rain throughout the day.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-04-01,12.1,1.9,6.5,0,0,0,,0,0.1,Partly cloudy throughout the day.,"71627094792,CWVQ,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-04-02,25,4.9,14.6,0,0,0,,0,0.1,Clear conditions throughout the day.,"71627094792,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-04-03,25.1,13.9,19.8,0,0,0,,0,0,Clear conditions throughout the day.,"71627094792,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-04-04,19.9,13,15.9,0,0,0,,0,0,Becoming cloudy in the afternoon.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-04-05,18.9,8.8,13.8,0,0,0,,0,0,Partly cloudy throughout the day.,"71627094792,CWVQ,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-04-06,16,9.9,13.1,0,0,0,,0,0,Cloudy skies throughout the day.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-04-07,13,10,11.7,16.829,100,33.33,rain,0,0.1,Cloudy skies throughout the day with a chance of rain throughout the day.,"71627094792,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-04-08,10.9,2.8,6.6,0.69,100,4.17,rain,0.1,0.3,Cloudy skies throughout the day with late afternoon rain or snow.,"71627094792,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-04-09,9,4,6.8,5.483,100,25,rain,0,0,Cloudy skies throughout the day with a chance of rain throughout the day.,"71627094792,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-04-10,11,3,6.3,0,0,0,,0,0,Clearing in the afternoon.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-04-11,12,5,8,0.007,100,4.17,rain,0,6.4,Partly cloudy throughout the day with early morning rain.,"71627094792,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-04-12,12,2.9,8,0,0,0,,0,0,Clearing in the afternoon.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-04-13,13,3.6,8.3,0,0,0,,0,0,Clear conditions throughout the day.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-04-14,17.1,6.5,11.5,0,0,0,,0,0,Clear conditions throughout the day.,"71627094792,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-04-15,11,4.8,8.6,0,0,0,,0,0,Partly cloudy throughout the day.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-04-16,8.9,3.9,5.3,25.546,100,58.33,rain,0,0,Cloudy skies throughout the day with a chance of rain throughout the day.,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-04-17,8.3,3,5.9,2.571,100,33.33,rain,0,0.1,Cloudy skies throughout the day with a chance of rain throughout the day.,"71627094792,CWVQ,71377099999,71371099999,CWIZ,71612099999,CWTA,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-04-18,8.9,1.9,5.1,3.841,100,25,rain,0,5.1,Partly cloudy throughout the day with a chance of rain throughout the day.,"71627094792,CWVQ,71377099999,71371099999,CWIZ,71612099999,CWTA,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-04-19,15.2,4.8,9.6,0.484,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"71627094792,CWVQ,71377099999,71371099999,CWIZ,71612099999,CWTA,71372099999",obs
"Circuit Gilles-Villeneuve, Montréal, QC H3C, Canada",2010-04-20,18.9,10.3,14.4,0.011,100,4.17,rain,0,0,Becoming cloudy in the afternoon with late afternoon rain.,"71627094792,CWVQ,71377099999,71371099999,CWIZ,71612099999,CWTA,71372099999",obs
